"doi","Topic Area"
"10.1371/journal.pmed.0030300","Hematology"
"10.1371/journal.pmed.0030300","Public Health and Epidemiology"
"10.1371/journal.pmed.0030301","Mental Health"
"10.1371/journal.pmed.0030301","Neuroscience"
"10.1371/journal.pmed.0030301","Pediatrics and Child Health"
"10.1371/journal.pmed.0030301","Radiology and Medical Imaging"
"10.1371/journal.pmed.0030301","Respiratory Medicine"
"10.1371/journal.pmed.0030302","Ecology"
"10.1371/journal.pmed.0030302","Evolutionary Biology"
"10.1371/journal.pmed.0030302","Infectious Diseases"
"10.1371/journal.pmed.0030302","Microbiology"
"10.1371/journal.pmed.0030302","Molecular Biology"
"10.1371/journal.pmed.0030302","Non-Clinical Medicine"
"10.1371/journal.pmed.0030302","Public Health and Epidemiology"
"10.1371/journal.pmed.0030303","Non-Clinical Medicine"
"10.1371/journal.pmed.0030303","Public Health and Epidemiology"
"10.1371/journal.pmed.0030303","Science Policy"
"10.1371/journal.pmed.0030304","Infectious Diseases"
"10.1371/journal.pmed.0030304","Non-Clinical Medicine"
"10.1371/journal.pmed.0030304","Public Health and Epidemiology"
"10.1371/journal.pmed.0030305","Surgery"
"10.1371/journal.pmed.0030306","Biochemistry"
"10.1371/journal.pmed.0030306","Non-Clinical Medicine"
"10.1371/journal.pmed.0030306","Pharmacology"
"10.1371/journal.pmed.0030306","Public Health and Epidemiology"
"10.1371/journal.pmed.0030306","Science Policy"
"10.1371/journal.pmed.0030307","Hematology"
"10.1371/journal.pmed.0030307","Public Health and Epidemiology"
"10.1371/journal.pmed.0030308","Ecology"
"10.1371/journal.pmed.0030308","Evolutionary Biology"
"10.1371/journal.pmed.0030308","Infectious Diseases"
"10.1371/journal.pmed.0030308","Microbiology"
"10.1371/journal.pmed.0030308","Molecular Biology"
"10.1371/journal.pmed.0030308","Public Health and Epidemiology"
"10.1371/journal.pmed.0030309","Biochemistry"
"10.1371/journal.pmed.0030309","Non-Clinical Medicine"
"10.1371/journal.pmed.0030310","Cell Biology"
"10.1371/journal.pmed.0030310","Immunology"
"10.1371/journal.pmed.0030310","Ophthalmology"
"10.1371/journal.pmed.0030310","Pathology"
"10.1371/journal.pmed.0030311","Immunology"
"10.1371/journal.pmed.0030311","Public Health and Epidemiology"
"10.1371/journal.pmed.0030311","Virology"
"10.1371/journal.pmed.0030312","Infectious Diseases"
"10.1371/journal.pmed.0030312","Mathematics"
"10.1371/journal.pmed.0030312","Public Health and Epidemiology"
"10.1371/journal.pmed.0030313","Mental Health"
"10.1371/journal.pmed.0030313","Public Health and Epidemiology"
"10.1371/journal.pmed.0030314","Biochemistry"
"10.1371/journal.pmed.0030314","Mental Health"
"10.1371/journal.pmed.0030314","Non-Clinical Medicine"
"10.1371/journal.pmed.0030314","Pharmacology"
"10.1371/journal.pmed.0030314","Public Health and Epidemiology"
"10.1371/journal.pmed.0030314","Women's Health"
"10.1371/journal.pmed.0030315","Biochemistry"
"10.1371/journal.pmed.0030315","Mental Health"
"10.1371/journal.pmed.0030315","Non-Clinical Medicine"
"10.1371/journal.pmed.0030315","Pharmacology"
"10.1371/journal.pmed.0030315","Public Health and Epidemiology"
"10.1371/journal.pmed.0030315","Women's Health"
"10.1371/journal.pmed.0030316","Biochemistry"
"10.1371/journal.pmed.0030316","Mental Health"
"10.1371/journal.pmed.0030316","Non-Clinical Medicine"
"10.1371/journal.pmed.0030316","Pharmacology"
"10.1371/journal.pmed.0030316","Public Health and Epidemiology"
"10.1371/journal.pmed.0030316","Women's Health"
"10.1371/journal.pmed.0030317","Biochemistry"
"10.1371/journal.pmed.0030317","Mental Health"
"10.1371/journal.pmed.0030317","Non-Clinical Medicine"
"10.1371/journal.pmed.0030317","Pharmacology"
"10.1371/journal.pmed.0030317","Public Health and Epidemiology"
"10.1371/journal.pmed.0030317","Women's Health"
"10.1371/journal.pmed.0030318","Biochemistry"
"10.1371/journal.pmed.0030318","Mental Health"
"10.1371/journal.pmed.0030318","Non-Clinical Medicine"
"10.1371/journal.pmed.0030318","Pediatrics and Child Health"
"10.1371/journal.pmed.0030318","Science Policy"
"10.1371/journal.pmed.0030319","Mental Health"
"10.1371/journal.pmed.0030319","Pediatrics and Child Health"
"10.1371/journal.pmed.0030320","Mental Health"
"10.1371/journal.pmed.0030320","Pediatrics and Child Health"
"10.1371/journal.pmed.0030321","Mental Health"
"10.1371/journal.pmed.0030321","Pediatrics and Child Health"
"10.1371/journal.pmed.0030322","Infectious Diseases"
"10.1371/journal.pmed.0030322","Microbiology"
"10.1371/journal.pmed.0030322","Pediatrics and Child Health"
"10.1371/journal.pmed.0030322","Public Health and Epidemiology"
"10.1371/journal.pmed.0030322","Virology"
"10.1371/journal.pmed.0030323","Mental Health"
"10.1371/journal.pmed.0030323","Neuroscience"
"10.1371/journal.pmed.0030323","Otolaryngology"
"10.1371/journal.pmed.0030323","Pediatrics and Child Health"
"10.1371/journal.pmed.0030323","Radiology and Medical Imaging"
"10.1371/journal.pmed.0030323","Respiratory Medicine"
"10.1371/journal.pmed.0030324","Infectious Diseases"
"10.1371/journal.pmed.0030324","Microbiology"
"10.1371/journal.pmed.0030324","Non-Clinical Medicine"
"10.1371/journal.pmed.0030324","Pediatrics and Child Health"
"10.1371/journal.pmed.0030324","Pharmacology"
"10.1371/journal.pmed.0030324","Public Health and Epidemiology"
"10.1371/journal.pmed.0030325","Mental Health"
"10.1371/journal.pmed.0030325","Public Health and Epidemiology"
"10.1371/journal.pmed.0030326","Critical Care and Emergency Medicine"
"10.1371/journal.pmed.0030326","Immunology"
"10.1371/journal.pmed.0030326","Pediatrics and Child Health"
"10.1371/journal.pmed.0030326","Public Health and Epidemiology"
"10.1371/journal.pmed.0030327","Diabetes and Endocrinology"
"10.1371/journal.pmed.0030327","Mental Health"
"10.1371/journal.pmed.0030327","Neurological Disorders"
"10.1371/journal.pmed.0030327","Neuroscience"
"10.1371/journal.pmed.0030328","Infectious Diseases"
"10.1371/journal.pmed.0030328","Microbiology"
"10.1371/journal.pmed.0030328","Public Health and Epidemiology"
"10.1371/journal.pmed.0030330","Non-Clinical Medicine"
"10.1371/journal.pmed.0030331","Diabetes and Endocrinology"
"10.1371/journal.pmed.0030331","Oncology"
"10.1371/journal.pmed.0030331","Surgery"
"10.1371/journal.pmed.0030332","Infectious Diseases"
"10.1371/journal.pmed.0030332","Non-Clinical Medicine"
"10.1371/journal.pmed.0030332","Public Health and Epidemiology"
"10.1371/journal.pmed.0030333","Biochemistry"
"10.1371/journal.pmed.0030333","Cardiovascular Disorders"
"10.1371/journal.pmed.0030333","Pharmacology"
"10.1371/journal.pmed.0030333","Public Health and Epidemiology"
"10.1371/journal.pmed.0030334","Hematology"
"10.1371/journal.pmed.0030334","Immunology"
"10.1371/journal.pmed.0030334","Public Health and Epidemiology"
"10.1371/journal.pmed.0030336","Obstetrics"
"10.1371/journal.pmed.0030336","Oncology"
"10.1371/journal.pmed.0030336","Public Health and Epidemiology"
"10.1371/journal.pmed.0030336","Women's Health"
"10.1371/journal.pmed.0030337","Biotechnology"
"10.1371/journal.pmed.0030337","Infectious Diseases"
"10.1371/journal.pmed.0030337","Microbiology"
"10.1371/journal.pmed.0030337","Public Health and Epidemiology"
"10.1371/journal.pmed.0030337","Virology"
"10.1371/journal.pmed.0030338","Biochemistry"
"10.1371/journal.pmed.0030338","Cell Biology"
"10.1371/journal.pmed.0030338","Immunology"
"10.1371/journal.pmed.0030338","Rheumatology"
"10.1371/journal.pmed.0030339","Non-Clinical Medicine"
"10.1371/journal.pmed.0030339","Obstetrics"
"10.1371/journal.pmed.0030339","Pediatrics and Child Health"
"10.1371/journal.pmed.0030339","Public Health and Epidemiology"
"10.1371/journal.pmed.0030339","Women's Health"
"10.1371/journal.pmed.0030340","Non-Clinical Medicine"
"10.1371/journal.pmed.0030340","Public Health and Epidemiology"
"10.1371/journal.pmed.0030341","Non-Clinical Medicine"
"10.1371/journal.pmed.0030341","Public Health and Epidemiology"
"10.1371/journal.pmed.0030342","Infectious Diseases"
"10.1371/journal.pmed.0030342","Non-Clinical Medicine"
"10.1371/journal.pmed.0030342","Public Health and Epidemiology"
"10.1371/journal.pmed.0030342","Science Policy"
"10.1371/journal.pmed.0030343","Infectious Diseases"
"10.1371/journal.pmed.0030343","Public Health and Epidemiology"
"10.1371/journal.pmed.0030343","Respiratory Medicine"
"10.1371/journal.pmed.0030344","Non-Clinical Medicine"
"10.1371/journal.pmed.0030345","Critical Care and Emergency Medicine"
"10.1371/journal.pmed.0030345","Infectious Diseases"
"10.1371/journal.pmed.0030345","Non-Clinical Medicine"
"10.1371/journal.pmed.0030345","Public Health and Epidemiology"
"10.1371/journal.pmed.0030346","Anesthesiology and Pain Management"
"10.1371/journal.pmed.0030346","Critical Care and Emergency Medicine"
"10.1371/journal.pmed.0030346","Infectious Diseases"
"10.1371/journal.pmed.0030347","Genetics and Genomics"
"10.1371/journal.pmed.0030347","Neuroscience"
"10.1371/journal.pmed.0030347","Ophthalmology"
"10.1371/journal.pmed.0030348","Immunology"
"10.1371/journal.pmed.0030348","Rheumatology"
"10.1371/journal.pmed.0030349","Nephrology"
"10.1371/journal.pmed.0030349","Non-Clinical Medicine"
"10.1371/journal.pmed.0030349","Public Health and Epidemiology"
"10.1371/journal.pmed.0030349","Surgery"
"10.1371/journal.pmed.0030350","Infectious Diseases"
"10.1371/journal.pmed.0030350","Microbiology"
"10.1371/journal.pmed.0030350","Non-Clinical Medicine"
"10.1371/journal.pmed.0030350","Public Health and Epidemiology"
"10.1371/journal.pmed.0030350","Respiratory Medicine"
"10.1371/journal.pmed.0030350","Science Policy"
"10.1371/journal.pmed.0030351","Immunology"
"10.1371/journal.pmed.0030351","Infectious Diseases"
"10.1371/journal.pmed.0030351","Non-Clinical Medicine"
"10.1371/journal.pmed.0030351","Public Health and Epidemiology"
"10.1371/journal.pmed.0030351","Virology"
"10.1371/journal.pmed.0030351","Women's Health"
"10.1371/journal.pmed.0030352","Infectious Diseases"
"10.1371/journal.pmed.0030352","Microbiology"
"10.1371/journal.pmed.0030352","Non-Clinical Medicine"
"10.1371/journal.pmed.0030352","Public Health and Epidemiology"
"10.1371/journal.pmed.0030352","Respiratory Medicine"
"10.1371/journal.pmed.0030352","Science Policy"
"10.1371/journal.pmed.0030353","Infectious Diseases"
"10.1371/journal.pmed.0030353","Microbiology"
"10.1371/journal.pmed.0030353","Pediatrics and Child Health"
"10.1371/journal.pmed.0030353","Public Health and Epidemiology"
"10.1371/journal.pmed.0030353","Virology"
"10.1371/journal.pmed.0030354","Infectious Diseases"
"10.1371/journal.pmed.0030354","Microbiology"
"10.1371/journal.pmed.0030354","Pediatrics and Child Health"
"10.1371/journal.pmed.0030354","Public Health and Epidemiology"
"10.1371/journal.pmed.0030354","Virology"
"10.1371/journal.pmed.0030355","Infectious Diseases"
"10.1371/journal.pmed.0030355","Pediatrics and Child Health"
"10.1371/journal.pmed.0030356","Biochemistry"
"10.1371/journal.pmed.0030356","Infectious Diseases"
"10.1371/journal.pmed.0030356","Public Health and Epidemiology"
"10.1371/journal.pmed.0030356","Virology"
"10.1371/journal.pmed.0030357","Non-Clinical Medicine"
"10.1371/journal.pmed.0030357","Public Health and Epidemiology"
"10.1371/journal.pmed.0030358","Gastroenterology and Hepatology"
"10.1371/journal.pmed.0030358","Immunology"
"10.1371/journal.pmed.0030358","Infectious Diseases"
"10.1371/journal.pmed.0030358","Microbiology"
"10.1371/journal.pmed.0030359","Non-Clinical Medicine"
"10.1371/journal.pmed.0030359","Public Health and Epidemiology"
"10.1371/journal.pmed.0030360","Infectious Diseases"
"10.1371/journal.pmed.0030360","Microbiology"
"10.1371/journal.pmed.0030360","Virology"
"10.1371/journal.pmed.0030361","Infectious Diseases"
"10.1371/journal.pmed.0030361","Public Health and Epidemiology"
"10.1371/journal.pmed.0030362","Biochemistry"
"10.1371/journal.pmed.0030362","Cell Biology"
"10.1371/journal.pmed.0030362","Computational Biology"
"10.1371/journal.pmed.0030362","Genetics and Genomics"
"10.1371/journal.pmed.0030362","Molecular Biology"
"10.1371/journal.pmed.0030362","Nephrology"
"10.1371/journal.pmed.0030362","Oncology"
"10.1371/journal.pmed.0030363","Biochemistry"
"10.1371/journal.pmed.0030363","Cell Biology"
"10.1371/journal.pmed.0030363","Diabetes and Endocrinology"
"10.1371/journal.pmed.0030363","Mental Health"
"10.1371/journal.pmed.0030363","Neurological Disorders"
"10.1371/journal.pmed.0030363","Neuroscience"
"10.1371/journal.pmed.0030363","Pharmacology"
"10.1371/journal.pmed.0030364","Immunology"
"10.1371/journal.pmed.0030364","Ophthalmology"
"10.1371/journal.pmed.0030364","Pathology"
"10.1371/journal.pmed.0030364","Pharmacology"
"10.1371/journal.pmed.0030365","Hematology"
"10.1371/journal.pmed.0030365","Immunology"
"10.1371/journal.pmed.0030365","Public Health and Epidemiology"
"10.1371/journal.pmed.0030366","Genetics and Genomics"
"10.1371/journal.pmed.0030366","Mental Health"
"10.1371/journal.pmed.0030367","Critical Care and Emergency Medicine"
"10.1371/journal.pmed.0030367","Non-Clinical Medicine"
"10.1371/journal.pmed.0030367","Public Health and Epidemiology"
"10.1371/journal.pmed.0030367","Radiology and Medical Imaging"
"10.1371/journal.pmed.0030368","Non-Clinical Medicine"
"10.1371/journal.pmed.0030369","Obstetrics"
"10.1371/journal.pmed.0030370","Biochemistry"
"10.1371/journal.pmed.0030370","Cell Biology"
"10.1371/journal.pmed.0030370","Computational Biology"
"10.1371/journal.pmed.0030370","Genetics and Genomics"
"10.1371/journal.pmed.0030370","Molecular Biology"
"10.1371/journal.pmed.0030370","Nephrology"
"10.1371/journal.pmed.0030370","Oncology"
"10.1371/journal.pmed.0030371","Infectious Diseases"
"10.1371/journal.pmed.0030371","Microbiology"
"10.1371/journal.pmed.0030371","Non-Clinical Medicine"
"10.1371/journal.pmed.0030371","Ophthalmology"
"10.1371/journal.pmed.0030371","Public Health and Epidemiology"
"10.1371/journal.pmed.0030372","Mental Health"
"10.1371/journal.pmed.0030372","Non-Clinical Medicine"
"10.1371/journal.pmed.0030373","Infectious Diseases"
"10.1371/journal.pmed.0030373","Microbiology"
"10.1371/journal.pmed.0030373","Non-Clinical Medicine"
"10.1371/journal.pmed.0030374","Genetics and Genomics"
"10.1371/journal.pmed.0030375","Biotechnology"
"10.1371/journal.pmed.0030375","Immunology"
"10.1371/journal.pmed.0030375","Infectious Diseases"
"10.1371/journal.pmed.0030375","Microbiology"
"10.1371/journal.pmed.0030375","Pediatrics and Child Health"
"10.1371/journal.pmed.0030375","Public Health and Epidemiology"
"10.1371/journal.pmed.0030375","Virology"
"10.1371/journal.pmed.0030376","Genetics and Genomics"
"10.1371/journal.pmed.0030376","Mental Health"
"10.1371/journal.pmed.0030378","Non-Clinical Medicine"
"10.1371/journal.pmed.0030378","Science Policy"
"10.1371/journal.pmed.0030379","Infectious Diseases"
"10.1371/journal.pmed.0030379","Non-Clinical Medicine"
"10.1371/journal.pmed.0030379","Public Health and Epidemiology"
"10.1371/journal.pmed.0030379","Science Policy"
"10.1371/journal.pmed.0030379","Women's Health"
"10.1371/journal.pmed.0030380","Non-Clinical Medicine"
"10.1371/journal.pmed.0030380","Public Health and Epidemiology"
"10.1371/journal.pmed.0030380","Science Policy"
"10.1371/journal.pmed.0030381","Biotechnology"
"10.1371/journal.pmed.0030381","Cardiovascular Disorders"
"10.1371/journal.pmed.0030381","Diabetes and Endocrinology"
"10.1371/journal.pmed.0030381","Hematology"
"10.1371/journal.pmed.0030381","Immunology"
"10.1371/journal.pmed.0030381","Infectious Diseases"
"10.1371/journal.pmed.0030381","Non-Clinical Medicine"
"10.1371/journal.pmed.0030381","Pharmacology"
"10.1371/journal.pmed.0030381","Public Health and Epidemiology"
"10.1371/journal.pmed.0030381","Science Policy"
"10.1371/journal.pmed.0030382","Critical Care and Emergency Medicine"
"10.1371/journal.pmed.0030382","Non-Clinical Medicine"
"10.1371/journal.pmed.0030382","Public Health and Epidemiology"
"10.1371/journal.pmed.0030383","Infectious Diseases"
"10.1371/journal.pmed.0030383","Non-Clinical Medicine"
"10.1371/journal.pmed.0030383","Public Health and Epidemiology"
"10.1371/journal.pmed.0030384","Infectious Diseases"
"10.1371/journal.pmed.0030384","Public Health and Epidemiology"
"10.1371/journal.pmed.0030385","Immunology"
"10.1371/journal.pmed.0030385","Pharmacology"
"10.1371/journal.pmed.0030385","Rheumatology"
"10.1371/journal.pmed.0030387","Infectious Diseases"
"10.1371/journal.pmed.0030387","Public Health and Epidemiology"
"10.1371/journal.pmed.0030387","Virology"
"10.1371/journal.pmed.0030389","Biochemistry"
"10.1371/journal.pmed.0030389","Women's Health"
"10.1371/journal.pmed.0030390","Public Health and Epidemiology"
"10.1371/journal.pmed.0030391","Biochemistry"
"10.1371/journal.pmed.0030391","Non-Clinical Medicine"
"10.1371/journal.pmed.0030392","Infectious Diseases"
"10.1371/journal.pmed.0030392","Public Health and Epidemiology"
"10.1371/journal.pmed.0030393","Infectious Diseases"
"10.1371/journal.pmed.0030393","Non-Clinical Medicine"
"10.1371/journal.pmed.0030393","Public Health and Epidemiology"
"10.1371/journal.pmed.0030394","Ecology"
"10.1371/journal.pmed.0030394","Non-Clinical Medicine"
"10.1371/journal.pmed.0030394","Public Health and Epidemiology"
"10.1371/journal.pmed.0030394","Science Policy"
"10.1371/journal.pmed.0030395","Infectious Diseases"
"10.1371/journal.pmed.0030395","Non-Clinical Medicine"
"10.1371/journal.pmed.0030395","Public Health and Epidemiology"
"10.1371/journal.pmed.0030396","Genetics and Genomics"
"10.1371/journal.pmed.0030396","Immunology"
"10.1371/journal.pmed.0030396","Nephrology"
"10.1371/journal.pmed.0030396","Physiology"
"10.1371/journal.pmed.0030396","Public Health and Epidemiology"
"10.1371/journal.pmed.0030397","Geriatrics"
"10.1371/journal.pmed.0030397","Mental Health"
"10.1371/journal.pmed.0030397","Neurological Disorders"
"10.1371/journal.pmed.0030397","Non-Clinical Medicine"
